pubmed_id,question,paragraph,prediction,gold_label,is_correct,t_embed,t_graph,t_llm,t_total
25445624,Does promoter variant rs2301228 on the neural cell adhesion molecule 1 gene confer risk of schizophrenia in Han Chinese?,"The promoter variant rs2301228 is associated with schizophrenia and plays a role in the ncam1 gene, influencing its transcription and serum levels. The risk allele rs2301228-a significantly down-regulates ncam1 gene transcription and mrna levels, which is linked to lower serum ncam1 levels observed in patients with schizophrenia. This variant was validated in healthy donors and in a two-stage association analysis involving Han Chinese cohorts, confirming its genetic association with the disorder. Additionally, lower serum ncam1 levels in individuals with schizophrenia suggest a connection between this genetic variant, neural development, and the risk of schizophrenia in Han Chinese.",yes,yes,True,0.07,0.13,2.05,2.25
25445628,Are [ Higher nitric oxide levels associated with disease activity in Egyptian rheumatoid arthritis patients ]?,"Serum nitric oxide levels were significantly higher in patients with rheumatoid arthritis compared to controls, and these levels showed a highly significant positive correlation with disease activity score 28 (r=0.85). Patients with active disease had higher nitric oxide levels (mean 82.38 ± 20.46) than those without active disease (mean 35.53 ± 7.15), and nitric oxide levels were higher in patients with active disease compared to inactive disease. Additionally, serum nitric oxide levels showed significant positive correlations with markers of inflammation and disease severity, including erythrocyte sedimentation rate (r=0.83), c-reactive protein (r=0.76), morning stiffness (r=0.45), and the sharp radiological score (r=0.43). These findings suggest that higher nitric oxide levels are associated with increased disease activity in Egyptian rheumatoid arthritis patients.",yes,yes,True,0.11,0.17,2.37,2.66
25432781,Does increased Syk phosphorylation lead to overexpression of TRAF6 in peripheral B cells of patients with systemic lupus erythematosus?,"Pronounced phosphorylation and expression of syk were observed in b cells from systemic lupus erythematosus (sle) patients, and this phosphorylation is influenced by syk activity, which correlates with increased traf6 expression. The levels of traf6 expression are significantly over-expressed in b cells of sle patients and are influenced by syk phosphorylation, with a significant correlation between traf6 expression and syk phosphorylation. Additionally, traf6 acts through pathways involving cd40/toll-like receptor (tlr) and is involved in b-cell activation, which is associated with the disease activity score. Levels of syk phosphorylation also correlate with disease activity, indicating that increased syk phosphorylation is linked to b cell activation and overexpression of traf6 in sle patients.",yes,yes,True,0.06,0.21,2.56,2.83
25429481,Are reasons why erupted third molars extracted in a public university in Mexico?,"The study aimed to determine the reasons for extracting erupted third molars in a sample of Mexican patients. The patients underwent a total of 150 third molar extractions, with the reasons classified as prosthetic (44.0%), orthodontic (24.7%), dental caries (20.0%), and periodontal disease (11.3%). The reasons for extraction were influenced by age, with variations observed across different age groups, and no significant differences were found based on gender or tooth number. The data was analyzed using statistical methods, including the chi-squared test, to evaluate these reasons. Overall, the study focused on understanding the factors leading to third molar extractions in this population within a public university setting in Mexico.",yes,yes,True,0.09,0.22,1.98,2.29
25424372,Does the Boston keratoprosthesis provide a wide depth of focus?,"The information indicates that the through-focus curve of keratoprosthesis eyes is an important measure for assessing visual performance, and the necessary keratoprosthesis inventories help determine this curve. The results show good agreement between the keratoprosthesis eyes and control eyes with fixed pupils, suggesting that the keratoprosthesis provides a consistent through-focus performance. Since the through-focus curve is related to the visual quality and refractive power steps, it implies that the Boston keratoprosthesis can offer a wide depth of focus, comparable to that of control eyes with fixed pupils. Therefore, the Boston keratoprosthesis provides a wide depth of focus, as evidenced by the comparable through-focus curves.",yes,yes,True,0.07,0.09,2.79,2.94
25449410,Do large portion sizes increase bite size and eating rate in overweight women?,"Larger food portion sizes increase eating rate in a non-linear manner, with the effect rising up to approximately 540 grams. They also lead to longer meal durations, with meal duration increasing by 22.5% for every 100 grams of additional food. Larger portions affect parameters related to meal eating, such as deceleration rate, which decreases by 20% as portion size increases, and meal duration, which is extended by larger portions. Although larger food portions lead to increased food intake, the mechanism behind this effect remains unclear. Overall, larger portion sizes tend to increase bite size and eating rate, especially in overweight women.",yes,yes,True,0.08,0.14,2.06,2.28
25448648,Are routine preoperative restaging CTs after neoadjuvant chemoradiation for locally advanced rectal cancer low yield : a retrospective case study?,"Pre-operative restaging computed tomography (ct) scans are often performed routinely following neoadjuvant chemoradiotherapy for locally advanced rectal cancer, but there is a lack of data on their utility. The study aimed to assess how often these scans identified disease progression or regression that altered management in patients with rectal cancer. Despite performing restaging ct scans, the scans did not result in any change in surgical management for the patients. The data examined in the retrospective study from 2007 to 2011 suggests that routine pre-operative restaging ct scans after neoadjuvant chemoradiation have a low yield in influencing treatment decisions. Therefore, the utility of these routine scans appears limited based on the available evidence.",yes,yes,True,0.11,0.29,2.38,2.78
25445712,Does pancreatic polypeptide regulate glucagon release through PPYR1 receptors expressed in mouse and human alpha-cells?,"The ppyr1 receptor inhibits glucagon release, as demonstrated in isolated mouse pancreatic islets, and is expressed in alpha-cells of both mouse and human islets. The effects of pancreatic polypeptide on glucagon secretion are influenced by the activity of the ppyr1 receptor, which modulates this hormone's secretion. Glucose stimulation increases pancreatic polypeptide release and reveals ppyr1 expression, which is present in alpha-cells, suggesting a regulatory role. The receptor's activity is associated with the inhibition of glucagon secretion, indicating that pancreatic polypeptide may regulate glucagon release through PPYR1 receptors in mouse and human alpha-cells.",yes,yes,True,0.11,0.28,2.27,2.65
25440267,Is increased time from neoadjuvant chemoradiation to surgery associated with higher pathologic complete response rates in esophageal cancer?,"The impact of the timing of surgery after neoadjuvant chemoradiation on pathologic complete response rates in esophageal cancer has been studied, showing that the timing significantly influences the response to therapy and is related to an increasing time interval from the end of chemoradiation to surgery. A retrospective review of patients who underwent neoadjuvant chemoradiation and esophagectomy found that the interval between chemoradiation completion and surgery is an important predictor of pathologic response, with a p-value of 0.03 indicating statistical significance. The interval was categorized based on quartiles, and differences in response rates across these groups were observed. Additionally, the study examined the effect of treatment timing on surgical outcomes, including morbidity and hospital stay length. Overall, longer intervals between chemoradiation and surgery are associated with higher pathologic complete response rates in esophageal cancer.",yes,yes,True,0.07,0.25,2.34,2.66
25440261,Is epileptic focus localization based on resting state interictal MEG recordings feasible irrespective of the presence or absence of spikes?,"The localization of epileptogenic focus is possible based on resting state connectivity analysis of magnetoencephalographic data, as it relies on analyzing coherence metrics derived from models such as the generalized partial directed coherence and multivariate autoregressive models. Importantly, the focus was correctly localized based on maximum interictal information inflow in the presence or absence of interictal epileptic spikes in the data. This indicates that epileptic focus localization can be feasible irrespective of the presence or absence of spikes in resting state interictal MEG recordings.",yes,yes,True,0.09,0.09,1.86,2.05
25432826,Does seminal Helicobacter pylori treatment improve sperm motility in infertile asthenozoospermic men?,"A study involving 223 infertile men with asthenozoospermia found that treatment for Helicobacter pylori resulted in improvements in both progressive and nonprogressive sperm motility. The treatment aimed to reduce high levels of helicobacter pylori iga antibodies in seminal fluid, which were initially present in a subset of men. After treatment, the mean levels of these antibodies significantly decreased from 1.55 ± 0.4 to 0.52 ± 0.26, with a p value of .001, and this decrease was associated with an improvement in sperm motility. The decrease in antibody levels was also correlated with enhanced sperm motility, indicating that seminal Helicobacter pylori treatment can improve sperm motility in infertile asthenozoospermic men.",yes,yes,True,0.09,0.21,2.57,2.87
25447994,Does a migrating ciliary gate compartmentalize the site of axoneme assembly in Drosophila spermatids?,"The conserved module of transition zone proteins, including centrosomal protein 290 (cep290), forms a ciliary gate that continuously migrates away from the centriole to compartmentalize the growing axoneme tip in Drosophila spermatids. This ciliary gate is located at the base of the cilium in the transition zone and is involved in regulating entry into the ciliary compartment. The development of the axoneme depends on the proteins that make up this ciliary gate and transition zone. The transition zone is associated with the axoneme and other structures of the ciliary base, and the ciliary gate functions to compartmentalize the axoneme tip as it grows. Therefore, the migrating ciliary gate does indeed compartmentalize the site of axoneme assembly in Drosophila spermatids.",yes,yes,True,0.08,0.11,2.62,2.81
25453030,Is individual Public Transportation Accessibility Positively Associated with Self-Reported Active Commuting?,"The study found that individual public transportation accessibility is positively associated with self-reported active commuting, especially among respondents above 29 years of age, and this association is influenced by factors such as age, gender, and commute distance. Public transportation accessibility, calculated using a multi-modal network in a geographic information system, facilitates the use of public transportation and encourages active commuting, with women with high accessibility having significantly higher odds of active commuting. The association between accessibility and active commuting was not statistically significant for men and women with low accessibility, and it was also not significant when considering distance to work or study location. Age significantly modifies the relationship, with higher accessibility linked to increased active commuting in certain groups, and modifiable characteristics of public transportation can be adjusted to enhance active commuting behaviors. Overall, improved public transportation accessibility is associated with higher rates of active commuting, which can contribute to better public health outcomes.",yes,yes,True,0.08,0.2,2.75,3.03
25444989,Is congenital penile pathology associated with abnormal development of the dartos muscle : a prospective study of primary penile surgery at a tertiary referral center?,"Tissue samples were collected from 113 children undergoing primary penile surgery for hypospadias, epispadias, or buried penis. The study involved a prospective analysis of these cases at a tertiary referral center. Although the outline does not explicitly mention the dartos muscle, the focus on primary penile surgery for congenital conditions suggests an investigation into developmental abnormalities. Therefore, the study likely examines whether congenital penile pathologies are associated with abnormal development of structures such as the dartos muscle.",maybe,yes,False,0.1,0.05,1.9,2.05
25444981,Is δNp63 expression a protective factor of progression in clinical high grade T1 bladder cancer?,"The study aimed to evaluate the role of total p63, p53, and δNp63 expression in cases of clinically high grade T1 bladder cancer progression. It analyzed 134 tumors, including 49 cases with stage T1 tumors, to assess molecular markers' impact on treatment decisions and outcomes. The findings indicated that δNp63 expression was part of the molecular markers evaluated, which can help improve decision making for patients at risk of progression. However, the data did not specify whether δNp63 expression is a protective factor, and the overall significance of molecular markers in predicting progression was not statistically significant (p-value of 0.574). Therefore, based on the provided information, δNp63 expression is not conclusively identified as a protective factor of progression in clinical high grade T1 bladder cancer.",no,yes,False,0.1,0.24,2.52,2.87
25436308,Do high levels of procalcitonin in the early phase after pediatric liver transplantation indicate poor postoperative outcome?,"High procalcitonin levels are associated with worse outcomes in pediatric liver transplant recipients, including longer stays in the pediatric intensive care unit and longer durations of mechanical ventilation. Elevated procalcitonin levels on postoperative day 2 are linked to higher international normalized ratio values and increased morbidity, indicating potential complications. These levels are correlated with the elevation of serum aminotransferases, which reflect liver function issues, and with peak serum lactate levels, further suggesting a poorer prognosis. Although procalcitonin elevation is relevant for early postoperative assessment, there is no direct data indicating that high procalcitonin levels in the early phase specifically predict poor postoperative outcome.",maybe,yes,False,0.07,0.25,2.09,2.41
25436304,Is decreased expression of liver-type fatty acid-binding protein associated with poor prognosis in hepatocellular carcinoma?,"The expression of liver-type fatty acid-binding protein (l-fabp) in hepatocellular carcinoma (hcc) is significantly associated with prognosis, with low l-fabp expression linked to a worse outcome. Patients with high l-fabp expression showed a better prognosis than those with low expression, with a p-value of 0.008, and low l-fabp expression is associated with recurrence (p-value of 0.004). Immunohistochemistry analysis revealed that 47% of hcc samples exhibited weak or no immunoreactivity of l-fabp, which correlates with a higher recurrence rate. Additionally, decreased l-fabp expression is associated with patients who have low l-fabp levels, indicating its potential as a prognostic biomarker. Therefore, decreased expression of liver-type fatty acid-binding protein is associated with poor prognosis in hepatocellular carcinoma.",yes,yes,True,0.06,0.22,2.62,2.91
25446283,Does ephrin type-B receptor 4 activation reduce neointimal hyperplasia in human saphenous vein in vitro?,"Stimulation of eph-b4 with ephrin-b2 has been shown to prevent neointimal hyperplasia in murine vein grafts, and the study investigates whether eph-b4 in adult human veins can similarly prevent neointimal hyperplasia in vitro. Human saphenous veins were treated with ephrin-b2/fc, which can activate eph-b4 signaling pathways, and this activation was examined with immunofluorescence. The application of ephrin-b2/fc at 2 micrograms per milliliter stimulated phosphorylation of eph-b4 and increased nitric oxide release from human umbilical vein endothelial cells. The effects of ephrin-b2/fc on these cells were examined using quantitative polymerase chain reaction, western blot, immunoassays, and nitric oxide release measurements, indicating a significant effect on cell function. Therefore, ephrin type-B receptor 4 activation appears to reduce neointimal hyperplasia in human saphenous vein in vitro.",yes,yes,True,0.08,0.16,2.53,2.77
25438665,Are low serum levels of vitamin D associated with post-stroke depression?,"Low serum levels of vitamin D are associated with patients experiencing post-stroke depression, with significantly lower vitamin D levels observed in these patients compared to stroke patients without depression and healthy controls. The research indicates that vitamin D levels of 37.1 nanomoles per liter or less are strongly linked to the development of post-stroke depression, with an odds ratio of 8.824 and a p-value of 0.004, while levels of 64.1 nanomoles per liter or more are associated with a reduced risk, with an odds ratio of 0.127 and a p-value of 0.020. Additionally, low vitamin D levels are correlated with depressive symptoms and a higher likelihood of screening for depression after stroke. Overall, the evidence suggests that vitamin D deficiency is significantly associated with post-stroke depression.",yes,yes,True,0.09,0.26,2.31,2.66
25447851,Are polymorphisms near TBX5 and GDF7 associated with increased risk for Barrett 's esophagus?,"The risk of Barrett's esophagus has been associated with single nucleotide polymorphisms on chromosome 16q23 near the foxf1 gene and on chromosome 6p21 within the human leukocyte antigen (hla) region, including SNP rs3072. SNP rs2701108, located on chromosome 12q24.21, has also been associated with Barrett's esophagus, with an odds ratio of 0.90. Although the outlines do not specify the proximity of polymorphisms near TBX5 and GDF7, they highlight multiple SNPs, such as rs3072 and rs2701108, linked to increased risk. Therefore, based on the provided data, polymorphisms near TBX5 and GDF7 are not explicitly mentioned as associated with increased risk for Barrett's esophagus.",no,yes,False,0.07,0.24,2.45,2.76
25435286,"Does danzhi Xiaoyao San ameliorate depressive-like behavior by shifting toward serotonin via the downregulation of hippocampal indoleamine 2,3-dioxygenase?","Danzhi Xiaoyao San (dxs) influences depressive-like behavior by shifting the balance from the kynurenine pathway to the serotonin pathway through downregulation of hippocampal indoleamine 2,3-dioxygenase (ido). It exerts its effects by downregulating the activity of ido and the production of kynurenine (kyn) in the hippocampus, which contributes to its therapeutic effects. Additionally, dxs upregulates hippocampal contents of tryptophan and serotonin, and shifts the kynurenine to serotonin pathway toward serotonin by downregulating ido. It also affects the hippocampus by modifying neurochemical levels relevant to depressive-like behavior. Therefore, dxs may ameliorate depressive-like behavior by promoting serotonin pathway activity via downregulation of hippocampal ido.",yes,yes,True,0.06,0.14,2.46,2.66
25429340,Is p63 more sensitive and specific than 34βE12 to differentiate adenocarcinoma of prostate from cancer mimickers?,"The study found that both p63 and 34βE12 were negative in all prostate adenocarcinoma specimens, indicating that neither marker is sensitive for detecting prostate adenocarcinoma. p63 is used for differentiating benign prostate hyperplasia from prostate adenocarcinoma, as it is expressed in benign conditions but absent in adenocarcinoma, and it is expressed in benign prostate hyperplasia and high-grade intraepithelial neoplasia. 34βE12 can help differentiate prostate adenocarcinoma from benign prostate lesions and hyperplasia, but it was also negative in all prostate adenocarcinoma specimens. Since both markers are absent in prostate adenocarcinoma, neither is more sensitive or specific than the other for differentiating prostate cancer from mimickers. Therefore, p63 is not more sensitive or specific than 34βE12 for this purpose.",no,yes,False,0.07,0.27,2.5,2.84
25451441,Does poor sleep predict symptoms of depression and disability retirement due to depression?,"The onset of poor sleep predicts incident symptoms of depression and increases the risk of disability retirement due to depression, with odds ratios of 2.9, 4.5, and 9.5, indicating a strong association. Poor sleep, especially persistent poor sleep, has been linked to a higher likelihood of developing depression, with odds ratios up to 4.5 and 9.5, and is associated with increased risk of disability retirement, with odds ratios of 2.7 and 2.9. The analysis shows that poor sleep plays a significant role in predicting depression and related work incapacity, even among individuals with few recent stressful life events. Overall, poor sleep is a strong predictor of depression symptoms and disability retirement due to depression.",yes,yes,True,0.15,0.27,4.02,4.44
25434319,Are phospholipase C epsilon 1 ( PLCE1 ) haplotypes associated with increased risk of gastric cancer in Kashmir Valley?,"Variants of phospholipase c epsilon 1 (plce1) are associated with an increased susceptibility to gastric cancer, as they have been analyzed for their association with gastric cancer risk using p values, which were statistically significant (p values of 0.001, 0.011, and 0.011). The haplotypes a2274223c3765524t7922612, g2274223c3765524t7922612, and g2274223t3765524c7922612 conferred high risk for gastric cancer with odds ratios of 6.29, 3.23, and 5.14, respectively, and had higher frequencies in gastric cancer patients. These haplotypes and specific SNPs (rs2274223a > g, rs3765524c > t, and rs7922612c > t) were found to be statistically significant in their association with gastric cancer. However, there was no significant modulation of gastric cancer risk by plce1 variants with smoking or excessive salted tea consumption.",yes,yes,True,0.12,0.17,2.94,3.23
25448803,Is tGFBI Expression in Cancer Stromal Cells Associated with Poor Prognosis and Hematogenous Recurrence in Esophageal Squamous Cell Carcinoma?,"Higher expression levels of transforming growth factor-beta-induced protein (TGFBI) are related to increased migration and invasion capacity in esophageal squamous cell carcinoma (ESCC) cells, and its localization is mainly in stromal cells of ESCC. The high TGFBI expression group, which is associated with elevated TGFBI levels, has been identified as an independent prognostic factor and is linked to more frequent hematogenous recurrence, higher transforming growth factor-beta 1 (TGF-β1) expression, and poorer clinical outcomes. Suppression of TGFBI in fibroblasts inhibits the migration and invasion capacity of ESCC cells, indicating its role in promoting tumor progression. Patients with ESCC often exhibit high TGFBI levels, which significantly influence prognosis and recurrence patterns. Therefore, TGFBI expression in cancer stromal cells is associated with poor prognosis and hematogenous recurrence in ESCC.",yes,yes,True,0.1,0.16,2.42,2.68
25437817,Are autoimmune features associated with chronic antibiotic-refractory pouchitis?,"Dysregulated immune features are associated with chronic antibiotic-refractory pouchitis, with increased infiltration of tissue by igg4-expressing plasma cells and the presence of autoimmune serology, such as microsomal antibodies, being significant risk factors. Autoimmune thyroid disease is more frequent among patients with chronic antibiotic-refractory pouchitis, occurring in 87% of these patients, and is linked to immune feature differences, including higher positivity rates for immune markers. Serum positivity for microsomal antibodies is significantly higher in patients with the condition (25%) compared to those without (6.1%), with a p value of 0.003. Increased tissue infiltration by igg4-expressing plasma cells was detected in 54.8% of patients with chronic pouchitis, compared to 14.9% in non-affected patients, indicating immune response differences. Overall, autoimmune features are strongly associated with chronic antibiotic-refractory pouchitis.",yes,yes,True,0.05,0.3,3.16,3.51
25439493,Does identical ATP1A3 mutation cause alternating hemiplegia of childhood and rapid-onset dystonia parkinsonism phenotypes?,"The atp1a3 gene mutation found in a child with alternating hemiplegia of childhood is identical to the mutation found in three cases of adult-onset rapid-onset dystonia parkinsonism, indicating that the same mutation can be associated with both phenotypes. The child with alternating hemiplegia of childhood tested positive for an atp1a3 gene mutation, which is similar to the mutation found in rapid-onset dystonia parkinsonism, although these are considered separate movement disorders with different dominant mutations in the atp1a3 gene. The atp1a3 gene encodes a subunit of the sodium-potassium transporter atpase, and mutations in this gene are associated with both conditions. While the mutation in the child with alternating hemiplegia of childhood had not been previously described in such cases, the presence of an identical mutation suggests a potential genetic link. However, the two disorders are distinct, and the mutations, although similar, are different in their dominant forms.",maybe,yes,False,0.09,0.13,2.44,2.66
25450181,Does metabolic control analysis of the Trypanosoma cruzi peroxide detoxification pathway identify tryparedoxin as a suitable drug target?,"Metabolic control analysis was applied to the tryparedoxin-dependent peroxide detoxification pathway in Trypanosoma cruzi to quantitatively prioritize drug targets by identifying its flux-controlling enzymes. The analysis established that the redox pairs txn-txnpx and txn-gpxa control 90-100% of the pathway flux, with trypanothione reductase (tryr) controlling approximately 10% of the flux. Tryparedoxin (txn) was found to be a less efficient enzyme due to its high apparent km for trypanothione and low vmax values within the cell. The pathway was reconstituted in vitro using enzyme activity ratios and fluxes similar to those observed in the parasites, and enzyme and substrate titrations were performed to determine their control on flux. These findings suggest that tryparedoxin plays a significant role in the pathway's regulation, making it a potential drug target.",maybe,yes,False,0.06,0.24,2.43,2.74
25450186,Is basal Flt1 tyrosine kinase activity a positive regulator of endothelial survival and vascularization during zebrafish embryogenesis?,"The effects of vri and calycosin on angiogenesis and vessel formation were studied in transgenic zebrafish with fli-1:egfp expression, which is used to observe vascular development. Vri treatment caused blood vessel loss, but this was not observed in zebrafish embryos injected with flt1 morpholino, indicating that flt1 is involved in the process. Calycosin co-treatment impeded vri-induced blood vessel loss, suggesting it modulates flt1 activity. The effects of vri and calycosin on flt1 tyrosine kinase activity were evaluated, revealing that calycosin competed with vri for the tyrosine kinase domain of flt1 without affecting ATP binding. Therefore, basal flt1 tyrosine kinase activity appears to positively regulate endothelial survival and vascularization during zebrafish embryogenesis.",yes,yes,True,0.08,0.16,2.25,2.48
25449231,Do immunizations with hepatitis B viral antigens and a TLR7/8 agonist adjuvant induce antigen-specific immune responses in HBV-transgenic mice?,"The capacity of toll-like receptor 7/8 agonist-conjugated hepatitis b virus proteins to induce immune responses was explored in na\u00efve normal mice and HBV-transgenic mice. Mice responded with a capacity for these proteins, generating hepatitis b surface antigen-specific interferon gamma-producing cd4-positive and cd8-positive T-cells, and producing serum detectable antibodies against hepatitis b surface antigen, with 76.9% of hepatitis b virus-1.3 genome-eq mice generating such antibodies. Immunized mice, including those from two independently generated HBV-transgenic colonies, generated immediate recall immune responses and hepatitis b surface antigen-specific T-cells. These findings demonstrate that immunizations with hepatitis B viral antigens and a TLR7/8 agonist adjuvant induce antigen-specific immune responses in HBV-transgenic mice.",yes,yes,True,0.09,0.32,2.36,2.77
